2156 		UDP 	Talari Reliable Protocol 	Official
2160 	TCP 		APC Agent 	Official
2161 	TCP 		APC Agent 	Official
2181 	TCP 	UDP 	EForward-document transport system 	Official
2190 		UDP 	TiVoConnect Beacon[citation needed] 	Unofficial
2195 	TCP 		Apple Push Notification service Link 	Unofficial
2196 	TCP 		Apple Push Notification - Feedback Link 	Unofficial
2200 		UDP 	Tuxanci game server[46] 	Unofficial
2210 		UDP 	NOAAPORT Broadcast Network 	Official
2210 	TCP 		NOAAPORT Broadcast Network 	Official
2210 	TCP 		MikroTik Remote management for "The Dude" 	Unofficial
2211 		UDP 	EMWIN 	Official
2211 	TCP 		EMWIN 	Official
2211 	TCP 		MikroTik Secure management for "The Dude" 	Unofficial
2212 		UDP 	LeeCO POS Server Service 	Official
2212 	TCP 		LeeCO POS Server Service 	Official
2212 	TCP 		Port-A-Pour Remote WinBatch 	Unofficial
2219 	TCP 	UDP 	NetIQ NCAP Protocol 	Official
2220 	TCP 	UDP 	NetIQ End2End 	Official
2221 	TCP 		ESET Anti-virus updates 	Unofficial
2222 	TCP 		DirectAdmin default & ESET Remote Administration 	Unofficial
2223 		UDP 	Microsoft Office OS X antipiracy network monitor[citation needed] 	Unofficial
2261 	TCP 	UDP 	CoMotion Master 	Official
2262 	TCP 	UDP 	CoMotion Backup 	Official
2301 	TCP 		HP System Management Redirect to port 2381[citation needed] 	Unofficial
2302 		UDP 	ArmA multiplayer (default for game) 	Unofficial
2302 		UDP 	Halo: Combat Evolved multiplayer 	Unofficial
2303 		UDP 	ArmA multiplayer (default for server reporting) (default port for game +1) 	Unofficial
2305 		UDP 	ArmA multiplayer (default for VoN) (default port for game +3) 	Unofficial
2323 	TCP 		Philips TVs based on jointSPACE [47] 	Unofficial
2369 	TCP 		Default for BMC Software Control-M/Server—Configuration Agent, though often changed during installation 	Official
2370 	TCP 		Default for BMC Software Control-M/Server—to allow the Control-M/Enterprise Manager to connect to the Control-M/Server, though often changed during installation 	Official
2379 	TCP 		KGS Go Server 	Unofficial
2381 	TCP 		HP Insight Manager default for Web server[citation needed] 	Unofficial
2399 	TCP 		FileMaker Data Access Layer (ODBC/JDBC) 	Official
2401 	TCP 		CVS version control system 	Unofficial
2404 	TCP 		IEC 60870-5 -104, used to send electric power telecontrol messages between two systems via directly connected data circuits 	Official
2420 		UDP 	Westell Remote Access 	Official
2424 	TCP 		OrientDB database listening for Binary client connections 	Official
2427 		UDP 	Cisco MGCP 	Official
2447 	TCP 	UDP 	ovwdb—OpenView Network Node Manager (NNM) daemon 	Official
2463 	TCP 	UDP 	LSI RAID Management formerly Symbios Logic 	Official
2480 	TCP 		OrientDB database listening for HTTP client connections 	Official
2483 	TCP 	UDP 	Oracle database listening for unsecure client connections to the listener, replaces port 1521 	Official
2484 	TCP 	UDP 	Oracle database listening for SSL client connections to the listener 	Official
2500 	TCP 		THEÒSMESSENGER listening for TheòsMessenger client connections 	Official
2501 	TCP 		TheosNet-Admin listening for TheòsMessenger client connections 	Official
2518 	TCP 	UDP 	Willy 	Official
2525 	TCP 		SMTP alternate[citation needed] 	Unofficial
2535 	TCP 		MADCAP - Multicast Address Dynamic Client Allocation Protocol 	Official
2546 	TCP 	UDP 	EVault data protection services 	Unofficial
2593 	TCP 	UDP 	RunUO—Ultima Online server 	Unofficial
25565 	TCP 		new ICA (Citrix) —when Session Reliability is enabled, TCP port 2598 replaces port 1494[44] 	Unofficial
2599 	TCP 		SonicWALL anti-spam traffic between Remote Analyzer (RA) and Control Center (CC) 	Unofficial
2610 	TCP 		TrackiT mobile device monitoring 	Unofficial
2612 	TCP 	UDP 	QPasa from MQSoftware 	Official
2636 	TCP 		Solve Service 	Official
2638 	TCP 		Sybase database listener[citation needed] 	Unofficial
2641 	TCP 	UDP 	HDL Server from CNRI 	Official
2642 	TCP 	UDP 	Tragic 	Official
2698 	TCP 	UDP 	Citel / MCK IVPIP 	Official
2700-2800 	TCP 		KnowShowGo P2P 	Official
2710 	TCP 		XBT Tracker 	Unofficial
2710 		UDP 	XBT Tracker experimental UDP tracker extension 	Unofficial
2710 	TCP 		Knuddels.de[citation needed] 	Unofficial
2735 	TCP 	UDP 	NetIQ Monitor Console 	Official
2809 	TCP 		corbaloc:iiop URL, per the CORBA 3.0.3 specification 	Official
2809 	TCP 		IBM WebSphere Application Server (WAS) Bootstrap/rmi default 	Unofficial
2809 		UDP 	corbaloc:iiop URL, per the CORBA 3.0.3 specification. 	Official
2827 	TCP 		I2P Basic Open Bridge API 	Unofficial
2868 	TCP 	UDP 	Norman Proprietary Event Protocol NPEP 	Official
2944 		UDP 	Megaco text H.248 	Unofficial
2945 		UDP 	Megaco binary (ASN.1) H.248 	Unofficial
2947 	TCP 		gpsd GPS daemon 	Official
2948 	TCP 	UDP 	WAP-push Multimedia Messaging Service (MMS) 	Official
2949 	TCP 	UDP 	WAP-pushsecure Multimedia Messaging Service (MMS) 	Official
2967 	TCP 		Symantec AntiVirus Corporate Edition 	Unofficial
3000 	TCP 		Miralix License server[citation needed] 	Unofficial
3000 	TCP 		Cloud9 Integrated Development Environment server 	Unofficial
3000 		UDP 	Distributed Interactive Simulation (DIS), modifiable default 	Unofficial
3000 	TCP 		Ruby on Rails development default[48] 	Unofficial
3001 	TCP 		Miralix Phone Monitor[citation needed] 	Unofficial
3001 	TCP 		Opsware server (Satellite) 	Unofficial
3002 	TCP 		Miralix CSTA[citation needed] 	Unofficial
3003 	TCP 		Miralix GreenBox API[citation needed] 	Unofficial
3004 	TCP 		Miralix InfoLink[citation needed] 	Unofficial
3005 	TCP 		Miralix TimeOut[citation needed] 	Unofficial
3006 	TCP 		Miralix SMS Client Connector[citation needed] 	Unofficial
3007 	TCP 		Miralix OM Server[citation needed] 	Unofficial
3008 	TCP 		Miralix Proxy[citation needed] 	Unofficial
3017 	TCP 		Miralix IVR and Voicemail[citation needed] 	Unofficial
3025 	TCP 		netpd.org[citation needed] 	Unofficial
3030 	TCP 	UDP 	NetPanzer 	Unofficial
3040 	TCP 	UDP 	PandaROM Update Service Port 	Official
3050 	TCP 	UDP 	gds_db (Interbase/Firebird) 	Official
3051 	TCP 	UDP 	Galaxy Server (Gateway Ticketing Systems) 	Official
3052 	TCP 	UDP 	APC PowerChute Network [1] 	Official
3074 	TCP 	UDP 	NAT / Xbox LIVE and/or Games for Windows - LIVE 	Official
3100 	TCP 		SMAUSA OpCon Scheduler as the default listen port[citation needed] 	Official
3101 	TCP 		BlackBerry Enterprise Server communication to cloud 	Unofficial
3119 	TCP 		D2000 Entis/Actis Application server 	Official
3128 	TCP 		Web caches and the default for the Squid (software) 	Unofficial
3128 	TCP 		Tatsoft default client connection[citation needed] 	Unofficial
3162 	TCP 	UDP 	SFLM (Standard Floating License Manager) 	Official
3225 	TCP 	UDP 	FCIP (Fiber Channel over Internet Protocol) 	Official
3233 	TCP 	UDP 	WhiskerControl research control protocol 	Official
3235 	TCP 	UDP 	Galaxy Network Service (Gateway Ticketing Systems) 	Official
3260 	TCP 		iSCSI target 	Official
3268 	TCP 	UDP 	msft-gc, Microsoft Global Catalog (LDAP service which contains data from Active Directory forests) 	Official
3269 	TCP 	UDP 	msft-gc-ssl, Microsoft Global Catalog over SSL (similar to port 3268, LDAP over SSL) 	Official
3283 	TCP 		Apple Remote Desktop reporting (officially Net Assistant, referring to an earlier product) 	Official
3290 		UDP 	Used by VATSIM, the Virtual Air Traffic Simulation network for voice communication. 	Unofficial
3299 	TCP 		SAP-Router (routing application proxy for SAP R/3) 	Unofficial
3300 	TCP 	UDP 	Debate Gopher backend database system[citation needed] 	Unofficial
3305 	TCP 	UDP 	odette-ftp, Odette File Transfer Protocol (OFTP) 	Official
3306 	TCP 	UDP 	MySQL database system 	Official
3313 	TCP 		Verisys file integrity monitoring software 	Unofficial
3333 	TCP 		Network Caller ID server 	Unofficial
3333 	TCP 		CruiseControl.rb[49] 	Unofficial
3386 	TCP 	UDP 	GTP' 3GPP GSM/UMTS CDR logging protocol 	Official
3389 	TCP 	UDP 	Microsoft Terminal Server (RDP) officially registered as Windows Based Terminal (WBT) - Link 	Official
3396 	TCP 	UDP 	Novell NDPS Printer Agent 	Official
3412 	TCP 	UDP 	xmlBlaster 	Official
3455 	TCP 	UDP 	[RSVP] Reservation Protocol 	Official
3423 	TCP 		Xware xTrm Communication Protocol 	Official
3424 	TCP 		Xware xTrm Communication Protocol over SSL 	Official
3478 	TCP 	UDP 	STUN, a protocol for NAT traversal[50] 	Official
3478 	TCP 	UDP 	TURN, a protocol for NAT traversal[51] 	Official
3483 		UDP 	Slim Devices discovery protocol 	Official
3483 	TCP 		Slim Devices SlimProto protocol 	Official
3516 	TCP 	UDP 	Smartcard Port 	Official
3527 		UDP 	Microsoft Message Queuing 	Official
3535 	TCP 		SMTP alternate[52] 	Unofficial
3537 	TCP 	UDP 	ni-visa-remote[citation needed] 	Unofficial
3544 		UDP 	Teredo tunneling 	Official
3605 		UDP 	ComCam IO Port 	Official
3606 	TCP 	UDP 	Splitlock Server 	Official
3632 	TCP 		distributed compiler 	Official
3689 	TCP 		Digital Audio Access Protocol (DAAP)—used by Apple’s iTunes and AirPort Express 	Official
3690 	TCP 	UDP 	Subversion (SVN) version control system 	Official
3702 	TCP 	UDP 	Web Services Dynamic Discovery (WS-Discovery), used by various components of Windows Vista 	Official
3724 	TCP 	UDP 	Used by some Blizzard games[41] 	Official
3724 	TCP 		Club Penguin Disney online game for kids 	Unofficial
3784 	TCP 	UDP 	VoIP program used by Ventrilo 	Unofficial
3785 		UDP 	VoIP program used by Ventrilo 	Unofficial
3799 		UDP 	RADIUS change of authorization 	Unofficial
3800 	TCP 		Used by HGG programs[citation needed] 	Unofficial
3825 	TCP 		Used by RedSeal Networks client/server connection[citation needed] 	Unofficial
3826 	TCP 	UDP 	WarMUX game server 	Official
3826 	TCP 		Used by RedSeal Networks client/server connection[citation needed] 	Unofficial
3835 	TCP 		Used by RedSeal Networks client/server connection[citation needed] 	Unofficial
3880 	TCP 	UDP 	IGRS 	Official
3868 	TCP 	SCTP 	Diameter base protocol (RFC 3588) 	Official
3872 	TCP 		Oracle Management Remote Agent[citation needed] 	Unofficial
3899 	TCP 		Remote Administrator 	Unofficial
3900 	TCP 		udt_os, IBM UniData UDT OS[53] 	Official
3945 	TCP 	UDP 	EMCADS service, a Giritech product used by G/On 	Official
3978 	TCP 	UDP 	OpenTTD game (masterserver and content service) 	Unofficial
3979 	TCP 	UDP 	OpenTTD game 	Unofficial
3999 	TCP 	UDP 	Norman distributed scanning service 	Official
4000 	TCP 	UDP 	Diablo II game 	Unofficial
4001 	TCP 		Microsoft Ants game 	Unofficial
4007 	TCP 		PrintBuzzer printer monitoring socket server[citation needed] 	Unofficial
4018 	TCP 	UDP 	protocol information and warnings 	Official
4035 	TCP 	TCP 	IBM Rational Developer for System z Remote System Explorer Daemon 	Unofficial
4045 	TCP 	UDP 	Solaris lockd NFS lock daemon/manager 	Unofficial
4069 		UDP 	Minger Email Address Verification Protocol[54] 	Official
4089 	TCP 	UDP 	OpenCORE Remote Control Service 	Official
4093 	TCP 	UDP 	PxPlus Client server interface ProvideX 	Official
4096 	TCP 	UDP 	Ascom Timeplex BRE (Bridge Relay Element) 	Official
4100 			WatchGuard authentication applet default 	Unofficial
4105 	TCP 	UDP 	Shofar (ShofarNexus) 	Official
4111 	TCP 		Xgrid 	Official
4116 	TCP 	UDP 	Smartcard-TLS 	Official
4125 	TCP 		Microsoft Remote Web Workplace administration 	Unofficial
4172 	TCP 	UDP 	Teradici PCoIP 	Official
4201 	TCP 		TinyMUD and various derivatives 	Unofficial
4226 	TCP 	UDP 	Aleph One (game) 	Unofficial
4224 	TCP 		Cisco Audio Session Tunneling[citation needed] 	Unofficial
4242 	TCP 		Reverse Battle Tetris 	Unofficial
4242 	TCP 		Orthanc - Default DICOM port 	Unofficial
4321 	TCP 		Referral Whois (RWhois) Protocol[55] 	Official
4323 		UDP 	Lincoln Electric's ArcLink/XT[citation needed] 	Unofficial
4433-4436 	TCP 		Axence nVision [56] 	Unofficial
4444-4445 	TCP 		I2P HTTP/S proxy 	Unofficial
4486 	TCP 	UDP 	Integrated Client Message Service (ICMS) 	Official
4500 		UDP 	IPSec NAT Traversal (RFC 3947) 	Official
4502-4534 	TCP 		Microsoft Silverlight connectable ports under non-elevated trust 	Official
4534 		UDP 	Armagetron Advanced default server port 	Unofficial
4567 	TCP 		Sinatra default server port in development mode (HTTP) 	Unofficial
4569 		UDP 	Inter-Asterisk eXchange (IAX2) 	Official
4610-4640 	TCP 		QualiSystems TestShell Suite Services 	Unofficial
4662 		UDP 	OrbitNet Message Service 	Official
4662 	TCP 		OrbitNet Message Service 	Official
4662 	TCP 		Default for older versions of eMule[57] 	Unofficial
4664 	TCP 		Google Desktop Search 	Unofficial
4672 		UDP 	Default for older versions of eMule[57] 	Unofficial
4711 	TCP 		eMule optional web interface[57] 	Unofficial
4711 	TCP 		McAfee Web Gateway 7 - Default GUI Port HTTP[citation needed] 	Unofficial
4712 	TCP 		McAfee Web Gateway 7 - Default GUI Port HTTPS[citation needed] 	Unofficial
4713 	TCP 		PulseAudio sound server 	Unofficial
4728 	TCP 		Computer Associates Desktop and Server Management (DMP)/Port Multiplexer [58] 	Official
4730 	TCP 	UDP 	Gearman' job server 	Official
4732 		UDP 	Digital Airways' OHM server's commands to mobile devices (used mainly for binary SMS) 	Official
4747 	TCP 		Apprentice 	Unofficial
4750 	TCP 		BladeLogic Agent 	Unofficial
4753 	TCP 	UDP 	SIMON (service and discovery) 	Official
4840 	TCP 	UDP 	OPC UA TCP Protocol for OPC Unified Architecture from OPC Foundation 	Official
4843 	TCP 	UDP 	OPC UA TCP Protocol over TLS/SSL for OPC Unified Architecture from OPC Foundation 	Official
4847 	TCP 	UDP 	Web Fresh Communication, Quadrion Software & Odorless Entertainment 	Official
4894 	TCP 	UDP 	LysKOM Protocol A 	Official
4899 	TCP 	UDP 	Radmin remote administration tool 	Official
4949 	TCP 		Munin Resource Monitoring Tool 	Official
4950 	TCP 	UDP 	Cylon Controls UC32 Communications Port 	Official
4982 	TCP 	UDP 	Solar Data Log (JK client app for PV solar inverters)[citation needed] 	Unofficial
4993 	TCP 	UDP 	Home FTP Server web Interface Default Port[citation needed] 	Unofficial
5000 	TCP 		commplex-main 	Official
5000 	TCP 		UPnP—Windows network device interoperability 	Unofficial
5000 	TCP 	UDP 	VTun—VPN Software 	Unofficial
5000 		UDP 	FlightGear multiplayer[59] 	Unofficial
5000 	TCP 		Synology Inc. Management Console, File Station, Audio Station 	Unofficial
5001 	TCP 		commplex-link 	Official
5001 	TCP 		Slingbox and Slingplayer 	Unofficial
5001 	TCP 		Iperf (Tool for measuring TCP and UDP bandwidth performance) 	Unofficial
5001 		UDP 	Iperf (Tool for measuring TCP and UDP bandwidth performance) 	Unofficial
5001 	TCP 		Synology Inc. Secured Management Console, File Station, Audio Station 	Unofficial
5002 	TCP 		SOLICARD ARX[60] 	Unofficial
5002 		UDP 	Drobo Dashboard[61] 	Unofficial
5003 	TCP 	UDP 	FileMaker 	Official
5004 	TCP 	UDP 	RTP (Real-time Transport Protocol) media data (RFC 3551, RFC 4571) 	Official
5004 	DCCP 		RTP (Real-time Transport Protocol) media data (RFC 3551, RFC 4571) 	Official
5005 	TCP 	UDP 	RTP (Real-time Transport Protocol) control protocol (RFC 3551, RFC 4571) 	Official
5010 	TCP 	UDP 	Registered to: TelePath (the IBM FlowMark workflow-management system messaging platform)[62] The TCP port is now used for: IBM WebSphere MQ Workflow 	Official
5011 	TCP 	UDP 	TelePath (the IBM FlowMark workflow-management system messaging platform)[62] 	Official
5029 	TCP 		Sonic Robo Blast 2 : Multiplayer[63] 	Unofficial
5031 	TCP 	UDP 	AVM CAPI-over-TCP (ISDN over Ethernet tunneling)[citation needed] 	Unofficial
5037 	TCP 		Android ADB server 	Unofficial
5050 	TCP 		Yahoo! Messenger 	Unofficial
5051 	TCP 		ita-agent Symantec Intruder Alert[64] 	Official
5060 	TCP 	UDP 	Session Initiation Protocol (SIP) 	Official
5061 	TCP 		Session Initiation Protocol (SIP) over TLS 	Official
5070 	TCP 		Binary Floor Control Protocol (BFCP),[65] published as RFC 4582, is a protocol that allows for an additional video channel (known as the content channel) alongside the main video channel in a video-conferencing call that uses SIP. Also used for Session Initiation Protocol (SIP) preferred port for PUBLISH on SIP Trunk to Cisco Unified Presence Server (CUPS) 	Unofficial
5082 	TCP 	UDP 	Qpur Communication Protocol 	Official
5083 	TCP 	UDP 	Qpur File Protocol 	Official
5084 	TCP 	UDP 	EPCglobal Low Level Reader Protocol (LLRP) 	Official
5085 	TCP 	UDP 	EPCglobal Low Level Reader Protocol (LLRP) over TLS 	Official
5093 		UDP 	SafeNet, Inc Sentinel LM, Sentinel RMS, License Manager, Client-to-Server 	Official
5099 	TCP 	UDP 	SafeNet, Inc Sentinel LM, Sentinel RMS, License Manager, Server-to-Server 	Official
5104 	TCP 		IBM Tivoli Framework NetCOOL/Impact[66] HTTP Service 	Unofficial
5106 	TCP 		A-Talk Common connection[citation needed] 	Unofficial
5107 	TCP 		A-Talk Remote server connection[citation needed] 	Unofficial
5108 	TCP 		VPOP3 Mail Server Webmail[citation needed] 	Unofficial
5109 	TCP 	UDP 	VPOP3 Mail Server Status[citation needed] 	Unofficial
5110 	TCP 		ProRat Server 	Unofficial
5121 	TCP 		Neverwinter Nights 	Unofficial
5124 	TCP 	UDP 	TorgaNET (Micronational Darknet) 	Unofficial
5125 	TCP 	UDP 	TorgaNET (Micronational Intelligence Darknet) 	Unofficial
5150 	TCP 	UDP 	ATMP Ascend Tunnel Management Protocol[67] 	Official
5150 	TCP 	UDP 	Malware Cerberus RAT[citation needed] 	Unofficial
5151 	TCP 		ESRI SDE Instance 	Official
5151 		UDP 	ESRI SDE Remote Start 	Official
5154 	TCP 	UDP 	BZFlag 	Official
5176 	TCP 		ConsoleWorks default UI interface[citation needed] 	Unofficial
5190 	TCP 		ICQ and AOL Instant Messenger 	Official
5222 	TCP 		Extensible Messaging and Presence Protocol (XMPP) client connection[68][69] 	Official
5223 	TCP 		Extensible Messaging and Presence Protocol (XMPP) client connection over SSL 	Unofficial
5228 	TCP 		HP Virtual Room Service 	Official
5228 	TCP 		Google Play, Android Cloud to Device Messaging Service, Google Cloud Messaging 	Unofficial
5246 		UDP 	Control And Provisioning of Wireless Access Points (CAPWAP) CAPWAP control[70] 	Official
5247 		UDP 	Control And Provisioning of Wireless Access Points (CAPWAP) CAPWAP data[70] 	Official
5269 	TCP 		Extensible Messaging and Presence Protocol (XMPP) server connection[68][69] 	Official
5280 	TCP 		Extensible Messaging and Presence Protocol (XMPP) XEP-0124: Bidirectional-streams Over Synchronous HTTP (BOSH) 	Official
5281 	TCP 		Undo License Manager 	Official
5281 	TCP 		Extensible Messaging and Presence Protocol (XMPP)[71] 	Unofficial
5298 	TCP 	UDP 	Extensible Messaging and Presence Protocol (XMPP)[72] 	Official
5310 	TCP 	UDP 	Outlaws (1997 video game). Both UDP and TCP are reserved, but only UDP is used 	Official
5310 	TCP 	UDP 	Ginever.net data communication port[citation needed] 	Unofficial
5311 	TCP 	UDP 	Ginever.net data communication port[citation needed] 	Unofficial
5312 	TCP 	UDP 	Ginever.net data communication port[citation needed] 	Unofficial
5313 	TCP 	UDP 	Ginever.net data communication port[citation needed] 	Unofficial
5314 	TCP 	UDP 	Ginever.net data communication port[citation needed] 	Unofficial
5315 	TCP 	UDP 	Ginever.net data communication port[citation needed] 	Unofficial
5349 	TCP 		STUN, a protocol for NAT traversal (UDP is reserved)[50] 	Official
5349 	TCP 		TURN, a protocol for NAT traversal (UDP is reserved)[51] 	Official
5351 	TCP 	UDP 	NAT Port Mapping Protocol—client-requested configuration for inbound connections through network address translators 	Official
5353 		UDP 	Multicast DNS (mDNS) 	Official
5355 	TCP 	UDP 	LLMNR—Link-Local Multicast Name Resolution, allows hosts to perform name resolution for hosts on the same local link (only provided by Windows Vista and Server 2008) 	Official
5357 	TCP 	UDP 	Web Services for Devices (WSDAPI) (only provided by Windows Vista, Windows 7 and Server 2008) 	Unofficial
5358 	TCP 	UDP 	WSDAPI Applications to Use a Secure Channel (only provided by Windows Vista, Windows 7 and Server 2008) 	Unofficial
5394 		UDP 	Kega Fusion, a Sega multi-console emulator[73][74] 	Unofficial
5402 	TCP 	UDP 	mftp, Stratacache OmniCast content delivery system MFTP file sharing protocol 	Official
5405 	TCP 	UDP 	NetSupport Manager 	Official
5412 	TCP 	UDP 	IBM Rational Synergy (Telelogic Synergy) (Continuus CM) Message Router 	Official
5413 	TCP 	UDP 	Wonderware SuiteLink service 	Official
5421 	TCP 	UDP 	NetSupport Manager 	Official
5432 	TCP 	UDP 	PostgreSQL database system 	Official
5433 	TCP 		Bouwsoft file/webserver[75] 	Unofficial
5445 		UDP 	Cisco Unified Video Advantage[citation needed] 	Unofficial
5450 	TCP 		OSIsoft PI Server Client Access 	Unofficial
5457 	TCP 		OSIsoft PI Asset Framework Client Access 	Unofficial
5458 	TCP 		OSIsoft PI Notifications Client Access 	Unofficial
5495 	TCP 		IBM Cognos TM1 Admin server 	Unofficial
5498 	TCP 		Hotline tracker server connection 	Unofficial
5499 		UDP 	Hotline tracker server discovery 	Unofficial
5500 	TCP 		VNC remote desktop protocol—for incoming listening viewer, Hotline control connection 	Unofficial
5501 	TCP 		Hotline file transfer connection 	Unofficial
5517 	TCP 		Setiqueue Proxy server client for SETI@Home project 	Unofficial
5550 	TCP 		Hewlett-Packard Data Protector[citation needed] 	Unofficial
5555 	TCP 		Freeciv versions up to 2.0, Hewlett-Packard Data Protector, McAfee EndPoint Encryption Database Server, SAP, Default for Microsoft Dynamics CRM 4.0 	Unofficial
5556 	TCP 	UDP 	Freeciv 	Official
5591 	TCP 		Default for Tidal Enterprise Scheduler master-Socket used for communication between Agent-to-Master, though can be changed[citation needed] 	Unofficial
5631 	TCP 		pcANYWHEREdata, Symantec pcAnywhere (version 7.52 and later[76])[77] data 	Official
5632 		UDP 	pcANYWHEREstat, Symantec pcAnywhere (version 7.52 and later) status 	Official
5656 	TCP 		IBM Lotus Sametime p2p file transfer 	Unofficial
5666 	TCP 		NRPE (Nagios) 	Unofficial
5667 	TCP 		NSCA (Nagios) 	Unofficial
5678 		UDP 	Mikrotik RouterOS Neighbor Discovery Protocol (MNDP) 	Unofficial
5721 	TCP 	UDP 	Kaseya[citation needed] 	Unofficial
5723 	TCP 		Operations Manager[78] 	Unofficial
5741 	TCP 	UDP 	IDA Discover Port 1 	Official
5742 	TCP 	UDP 	IDA Discover Port 2 	Official
5800 	TCP 		VNC remote desktop protocol—for use over HTTP 	Unofficial
5814 	TCP 	UDP 	Hewlett-Packard Support Automation (HP OpenView Self-Healing Services)[citation needed] 	Official
5850 	TCP 		COMIT SE (PCR)[citation needed] 	Unofficial
5852 	TCP 		Adeona client: communications to OpenDHT[citation needed] 	Unofficial
5900 	TCP 	UDP 	Virtual Network Computing (VNC) remote desktop protocol (used by Apple Remote Desktop and others) 	Official
5912 	TCP 		Default for Tidal Enterprise Scheduler agent-Socket used for communication between Master-to-Agent, though can be changed[citation needed] 	Unofficial
5938 	TCP 	UDP 	TeamViewer remote desktop protocol 	Unofficial
5984 	TCP 	UDP 	CouchDB database server 	Official
5999 	TCP 		CVSup file update tool[79] 	Official
6000 	TCP 		X11—used between an X client and server over the network 	Official
6001 		UDP 	X11—used between an X client and server over the network 	Official
6005 	TCP 		Default for BMC Software Control-M/Server—Socket used for communication between Control-M processes—though often changed during installation 	Official
6005 	TCP 		Default for Camfrog chat & cam client 	Unofficial
6009 	TCP 		JD Edwards EnterpriseOne ERP system JDENet messaging client listener 	Unofficial
6050 	TCP 		Arcserve backup 	Unofficial
6050 	TCP 		Nortel software[citation needed] 	Unofficial
6051 	TCP 		Arcserve backup 	Unofficial
6072 	TCP 		iOperator Protocol Signal Port[citation needed] 	Unofficial
6086 	TCP 		PDTP—FTP like file server in a P2P network 	Official
6100 	TCP 		Vizrt System 	Unofficial
6100 	TCP 		Ventrilo This is the authentication port that must be allowed outbound for version 3 of Ventrilo 	Official
6101 	TCP 		Backup Exec Agent Browser[citation needed] 	Unofficial
6110 	TCP 	UDP 	softcm, HP Softbench CM 	Official
6111 	TCP 	UDP 	spc, HP Softbench Sub-Process Control 	Official
6112 		UDP 	"dtspcd"—a network daemon that accepts requests from clients to execute commands and launch applications remotely 	Official
6112 	TCP 		"dtspcd"—a network daemon that accepts requests from clients to execute commands and launch applications remotely 	Official
6112 	TCP 		Blizzard's Battle.net gaming service and some games,[41] ArenaNet gaming service, Relic gaming service 	Unofficial
6112 	TCP 		Club Penguin Disney online game for kids 	Unofficial
6113 	TCP 		Club Penguin Disney online game for kids, Used by some Blizzard games[41] 	Unofficial
6129 	TCP 		DameWare Remote Control 	Official
6257 		UDP 	WinMX (see also 6699) 	Unofficial
6260 	TCP 	UDP 	planet M.U.L.E. 	Unofficial
6262 	TCP 		Sybase Advantage Database Server 	Unofficial
6324 	TCP 	UDP 	Hall Research Device discovery and configuration 	Official
6343 		UDP 	SFlow, sFlow traffic monitoring 	Official
6346 	TCP 	UDP 	gnutella-svc, gnutella (FrostWire, Limewire, Shareaza, etc.) 	Official
6347 	TCP 	UDP 	gnutella-rtr, Gnutella alternate 	Official
6350 	TCP 	UDP 	App Discovery and Access Protocol 	Official
6389 	TCP 		EMC CLARiiON 	Unofficial
6432 	TCP 		PgBouncer - A connection pooler for PostgreSQL 	Official
6444 	TCP 	UDP 	Sun Grid Engine—Qmaster Service 	Official
6445 	TCP 	UDP 	Sun Grid Engine—Execution Service 	Official
6502 	TCP 	UDP 	Netop Business Solutions - NetOp Remote Control 	Unofficial
6503 		UDP 	Netop Business Solutions - NetOp School[citation needed] 	Unofficial
6514 	TCP 		Syslog over TLS[80] 	Official
6515 	TCP 	UDP 	Elipse RPC Protocol (REC) 	Official
6522 	TCP 		Gobby (and other libobby-based software) 	Unofficial
6523 	TCP 		Gobby 0.5 (and other libinfinity-based software) 	Unofficial
6543 		UDP 	Paradigm Research & Development Jetnet[81] default 	Unofficial
6566 	TCP 		SANE (Scanner Access Now Easy)—SANE network scanner daemon 	Unofficial
6560-6561 	TCP 		Speech-Dispatcher daemon 	Unofficial
6571 			Windows Live FolderShare client 	Unofficial
6600 	TCP 		Music Player Daemon (MPD) 	Unofficial
6619 	TCP 	UDP 	odette-ftps, Odette File Transfer Protocol (OFTP) over TLS/SSL 	Official
6646 		UDP 	McAfee Network Agent[citation needed] 	Unofficial
6660-6664 	TCP 		Internet Relay Chat (IRC) 	Unofficial
6665-6669 	TCP 		Internet Relay Chat (IRC) 	Official
6679 	TCP 	UDP 	Osorno Automation Protocol (OSAUT) 	Official
6679 	TCP 		IRC SSL (Secure Internet Relay Chat)—often used 	Unofficial
6697 	TCP 		IRC SSL (Secure Internet Relay Chat)—often used 	Unofficial
6699 	TCP 		WinMX (see also 6257) 	Unofficial
6702 	TCP 		Default for Tidal Enterprise Scheduler client-Socket used for communication between Client-to-Master, though can be changed[citation needed] 	Unofficial
6715 	TCP 		AberMUD and derivatives default port 	Unofficial
6771 		UDP 	Polycom server broadcast[citation needed] 	Unofficial
6789 	TCP 		Campbell Scientific Loggernet Software[82] 	Unofficial
6789 	TCP 		Bucky's Instant Messaging Program 	Unofficial
6881-6887 	TCP 	UDP 	BitTorrent part of full range of ports used most often 	Unofficial
6888 	TCP 	UDP 	MUSE 	Official
6888 	TCP 	UDP 	BitTorrent part of full range of ports used most often 	Unofficial
6889-6890 	TCP 	UDP 	BitTorrent part of full range of ports used most often 	Unofficial
6891-6900 	TCP 	UDP 	BitTorrent part of full range of ports used most often 	Unofficial
